Date,Open,High,Low,Close,Adj Close,Volume
02-10-2015,15.7067,16.5133,15.662,16.5047,247.570007,66359730
05-10-2015,16.5893,16.656,16.2753,16.41,246.149994,55347975
06-10-2015,16,16.202,15.7053,16.0973,241.460007,78538455
07-10-2015,15.7753,15.8467,15.2747,15.464,231.960007,102209385
08-10-2015,15.3387,15.3813,14.754,15.1147,226.720001,91998240
09-10-2015,14.7287,14.958,14.5573,14.7127,220.690002,92375550
12-10-2015,14.866,14.8667,14.3513,14.372,215.580002,57544545
13-10-2015,14.2187,14.8348,14.0753,14.6167,219.25,77573025
14-10-2015,14.7113,14.73,14.362,14.4587,216.880005,46566690
15-10-2015,14.4287,14.782,14.2467,14.754,221.309998,42663495
16-10-2015,14.8693,15.3654,14.858,15.134,227.009995,65017395
19-10-2015,15.1,15.41,14.996,15.2067,228.100006,37618425
20-10-2015,15.1813,15.24,13.4667,14.202,213.029999,223500705
21-10-2015,14.1327,14.3207,13.92,14.006,210.089996,62752065
22-10-2015,14.104,14.3833,13.96,14.1147,211.720001,42377385
23-10-2015,14.3333,14.3567,13.846,13.9393,209.089996,63531930
26-10-2015,14.092,14.392,14,14.3507,215.259995,50871570
27-10-2015,14.3227,14.4733,13.834,14.0233,210.350006,52791735
28-10-2015,14.0873,14.23,13.8867,14.1973,212.960007,40928895
29-10-2015,14.1167,14.2499,14.0427,14.1087,211.630005,27075480
30-10-2015,14.0267,14.1087,13.5927,13.7953,206.929993,66583515
02-11-2015,13.928,14.3867,13.8147,14.2527,213.789993,58919160
03-11-2015,14.2567,14.296,13.85,13.89,208.350006,124987290
04-11-2015,15.1333,15.516,15.0133,15.442,231.630005,190895490
05-11-2015,15.372,15.639,15.2793,15.4513,231.770004,67452645
06-11-2015,15.38,15.5573,15.3,15.4907,232.360001,36679395
09-11-2015,15.5327,15.5327,14.954,15.022,225.330002,57762900
10-11-2015,14.8987,14.9133,14.4053,14.4333,216.5,69255105
11-11-2015,14.518,14.632,14.242,14.6053,219.080002,50217090
12-11-2015,14.5233,14.6,14.1773,14.196,212.940002,43738500
13-11-2015,14.1967,14.1993,13.768,13.8127,207.190002,51454905
16-11-2015,13.7393,14.332,13.72,14.2873,214.309998,43880925
17-11-2015,14.3467,14.4,14.0933,14.2667,214,32224890
18-11-2015,14.3,14.7587,14.168,14.738,221.070007,42178500
19-11-2015,14.7027,15.0793,14.6867,14.7867,221.800003,37565625
20-11-2015,14.8993,15,14.2387,14.6673,220.009995,66010830
23-11-2015,14.49,14.612,14.312,14.5167,217.75,37892985
24-11-2015,14.358,14.7333,14.3333,14.55,218.25,37204395
25-11-2015,14.756,15.3883,14.6917,15.3093,229.639999,59861685
27-11-2015,15.404,15.4833,15.134,15.4407,231.610001,29240295
30-11-2015,15.4527,15.6187,15.272,15.3507,230.259995,39897195
01-12-2015,15.404,15.8667,15.4033,15.8127,237.190002,56009325
02-12-2015,15.8,15.9067,15.4153,15.466,231.990005,44722020
03-12-2015,15.6987,15.83,15.3333,15.514,232.710007,44093460
04-12-2015,15.4973,15.5513,15.1773,15.3587,230.380005,38604045
07-12-2015,15.18,15.7087,15.0767,15.4087,231.130005,47163345
08-12-2015,15.168,15.2533,14.9467,15.1147,226.720001,40314540
09-12-2015,15.1133,15.1667,14.7147,14.968,224.520004,45866295
10-12-2015,14.9807,15.2327,14.9093,15.138,227.070007,31075380
11-12-2015,15.016,15.05,14.4427,14.468,217.020004,49030890
14-12-2015,14.5007,14.728,14.3247,14.572,218.580002,42472770
15-12-2015,14.788,14.8147,14.5333,14.7393,221.089996,33666360
16-12-2015,14.8067,15.6587,14.7153,15.634,234.509995,76565115
17-12-2015,15.596,15.8507,15.321,15.5593,233.389999,49479570
18-12-2015,15.526,15.7267,15.286,15.364,230.460007,45212550
21-12-2015,15.446,15.722,15.4053,15.504,232.559998,29297610
22-12-2015,15.666,15.77,15.3087,15.33,229.949997,29422425
23-12-2015,15.4787,15.5633,15.2087,15.3133,229.699997,23324685
24-12-2015,15.3707,15.4587,15.2187,15.3713,230.570007,10654155
28-12-2015,15.4327,15.4653,15.036,15.2633,228.949997,28519560
29-12-2015,15.3373,15.848,15.3031,15.8127,237.190002,36094350
30-12-2015,15.7733,16.2423,15.7114,15.8727,238.089996,55468815
31-12-2015,15.9007,16.23,15.8913,16.0007,240.009995,40725570
04-01-2016,15.3813,15.4253,14.6,14.894,223.410004,102407190
05-01-2016,15.0907,15.126,14.6667,14.8953,223.429993,47801280
06-01-2016,14.6667,14.67,14.3987,14.6027,219.039993,56686920
07-01-2016,14.2793,14.5627,14.2447,14.3767,215.649994,53313765
08-01-2016,14.524,14.696,14.0513,14.0667,211,54420870
11-01-2016,14.2673,14.2967,13.5333,13.8567,207.850006,61371330
12-01-2016,14.1067,14.2493,13.6873,13.998,209.970001,46378755
13-01-2016,14.134,14.1767,13.3333,13.354,200.309998,61896240
14-01-2016,13.4807,14,12.892,13.7453,206.179993,97361115
15-01-2016,13.2647,13.6713,13.15,13.666,204.990005,83679600
19-01-2016,13.914,14.0313,13.3853,13.648,204.720001,60580140
20-01-2016,13.2933,13.4187,12.75,13.2467,198.699997,87579120
21-01-2016,13.4367,13.5487,13.0013,13.3313,199.970001,47492385
22-01-2016,13.6534,13.7,13.2687,13.5033,202.550003,46860825
25-01-2016,13.3373,13.5713,13.0587,13.092,196.380005,40481085
26-01-2016,13.1133,13.188,12.592,12.904,193.559998,74462700
27-01-2016,12.8253,12.884,12.3847,12.538,188.070007,54258315
28-01-2016,12.7193,12.752,12.1607,12.6467,189.699997,68891310
29-01-2016,12.6633,12.916,12.5387,12.7467,191.199997,42784335
01-02-2016,12.584,13.3013,12.1833,13.1293,196.940002,79464585
02-02-2016,12.828,12.8747,12.0153,12.1853,182.779999,86604555
03-02-2016,12.2393,12.2627,11.3453,11.5653,173.479996,118970430
04-02-2016,11.38,11.732,11.1327,11.6887,175.330002,65780490
05-02-2016,11.42,11.5333,10.5163,10.84,162.600006,141563865
08-02-2016,10.4737,10.4767,9.7333,9.866,147.990005,139694820
09-02-2016,9.488,10.6527,9.4033,9.8833,148.25,129774720
10-02-2016,10.0333,10.3313,9.4493,9.578,143.669998,156097695
11-02-2016,10.1333,10.884,9.8,10.0313,150.470001,213785460
12-02-2016,10.3333,10.4673,9.58,10.0693,151.039993,108536745
16-02-2016,10.58,10.8633,10.274,10.3447,155.169998,83906910
17-02-2016,10.6,11.2893,10.4453,11.2453,168.679993,87377385
18-02-2016,11.4947,11.53,10.9847,11.118,166.770004,58313610
19-02-2016,10.9107,11.166,10.8333,11.1053,166.580002,44390850
22-02-2016,11.3413,11.9273,11.3233,11.8493,177.740005,75900765
23-02-2016,11.744,12.1153,11.5787,11.814,177.210007,89765610
24-02-2016,11.5167,11.9667,11.1893,11.9333,179,80934135
25-02-2016,11.91,12.5679,11.68,12.4953,187.429993,86261115
26-02-2016,12.58,12.8,12.3333,12.6893,190.339996,90976755
29-02-2016,12.8267,13.09,12.6148,12.7953,191.929993,67484955
01-03-2016,12.95,13.0632,12.18,12.4233,186.350006,100682385
02-03-2016,12.2487,12.568,12.1,12.556,188.339996,72935940
03-03-2016,12.552,13.1613,12.2813,13.0493,195.740005,72435270
04-03-2016,13.2,13.602,13.1667,13.4027,201.039993,97335870
07-03-2016,13.1787,13.98,13.16,13.686,205.289993,80056080
08-03-2016,13.5667,13.8333,13.48,13.5067,202.600006,59680830
09-03-2016,13.6347,13.9582,13.5193,13.9147,208.720001,48128310
10-03-2016,14,14.2193,13.3781,13.6787,205.179993,77887845
11-03-2016,13.862,13.9613,13.6887,13.8333,207.5,50146155
14-03-2016,14.1767,14.448,14.0427,14.3433,215.149994,60985590
15-03-2016,14.2847,14.598,14.1,14.556,218.339996,47706780
16-03-2016,14.5333,14.8387,14.468,14.7953,221.929993,52750545
17-03-2016,14.7647,15.2333,14.6667,15.092,226.380005,56743365
18-03-2016,15.2733,15.632,15.204,15.516,232.740005,70676895
21-03-2016,15.6893,15.992,15.6667,15.888,238.320007,79617330
22-03-2016,15.814,15.9327,15.5039,15.616,234.240005,64739820
23-03-2016,15.4913,15.6487,14.802,14.8387,222.580002,74232615
24-03-2016,14.3853,15.2592,14.3333,15.1833,227.75,74413500
28-03-2016,15.4407,15.654,15,15.3507,230.259995,58885275
29-03-2016,15.326,15.492,15.022,15.342,230.130005,60214950
30-03-2016,15.6727,15.7,15.1,15.126,226.889999,60494730
31-03-2016,15.2893,15.828,15.0007,15.318,229.770004,120193080
01-04-2016,16.3217,16.5267,15.55,15.8393,237.589996,239962635
04-04-2016,16.608,16.808,16.2427,16.466,246.990005,202129905
05-04-2016,16.0333,17.104,16,17.0313,255.470001,149230485
06-04-2016,16.9313,17.8493,16.8967,17.6947,265.420013,175582185
07-04-2016,17.7633,17.956,16.9673,17.1467,257.200012,132842565
08-04-2016,17.3667,17.388,16.5347,16.6713,250.070007,110459025
11-04-2016,16.7333,17.266,16.3533,16.6613,249.919998,137425395
12-04-2016,16.6333,16.7867,16.242,16.5213,247.820007,86448120
13-04-2016,16.5673,17.0333,16.4887,16.9687,254.529999,73883925
14-04-2016,16.8667,17.1226,16.7367,16.7907,251.860001,61982775
15-04-2016,16.754,16.9733,16.608,16.9673,254.509995,56285490
18-04-2016,16.8153,17.2207,16.7773,16.9253,253.880005,64070430
19-04-2016,16.8747,16.958,16.0834,16.4913,247.369995,95362890
20-04-2016,16.4173,16.9107,16.1,16.6647,249.970001,77910765
21-04-2016,16.5993,16.7267,16.4607,16.5527,248.289993,41745885
22-04-2016,16.5927,16.9333,16.3807,16.9167,253.75,56794905
25-04-2016,16.8673,17.1587,16.7173,16.788,251.820007,55055220
26-04-2016,16.8033,17.0487,16.626,16.916,253.740005,48357585
27-04-2016,16.85,17,16.6267,16.7647,251.470001,48087120
28-04-2016,16.6567,16.8953,16.496,16.514,247.710007,37784850
29-04-2016,16.5427,16.562,15.854,16.0507,240.759995,81206805
02-05-2016,16.1,16.2127,15.6547,16.12,241.800003,57659025
03-05-2016,15.824,15.9273,15.4413,15.488,232.320007,64533330
04-05-2016,15.3527,15.6307,14.6933,14.8373,222.559998,130506885
05-05-2016,15.2307,15.2427,13.986,14.102,211.529999,168822405
06-05-2016,14.058,14.4247,13.874,14.3287,214.929993,85278555
09-05-2016,14.3813,14.41,13.7867,13.928,208.919998,71645745
10-05-2016,13.8367,13.9647,13.6667,13.9127,208.690002,61059255
11-05-2016,13.8393,14.3653,13.7367,13.9307,208.960007,77427960
12-05-2016,14.096,14.1113,13.5771,13.8187,207.279999,54757125
13-05-2016,13.852,14.08,13.78,13.8407,207.610001,42341715
16-05-2016,13.8767,14.21,13.8613,13.886,208.289993,44240940
17-05-2016,13.9367,13.988,13.6013,13.644,204.660004,42653955
18-05-2016,13.9433,14.354,13.85,14.078,211.169998,84262785
19-05-2016,14.2413,14.4527,13.82,14.3473,215.210007,102994815
20-05-2016,14.466,14.7033,14.4233,14.6853,220.279999,135106140
23-05-2016,14.658,14.84,14.3907,14.4147,216.220001,76537185
24-05-2016,14.44,14.5827,14.3453,14.5273,217.910004,45207645
25-05-2016,14.5273,14.7573,14.434,14.6387,219.580002,46989225
26-05-2016,14.7,15.0173,14.6033,15.008,225.119995,61086360
27-05-2016,14.9993,15.062,14.7167,14.8693,223.039993,54754080
31-05-2016,14.8693,14.9833,14.7667,14.882,223.229996,41835030
01-06-2016,14.7653,14.8267,14.4593,14.6373,219.559998,44740425
02-06-2016,14.6393,14.6606,14.474,14.5973,218.960007,30492480
03-06-2016,14.6667,14.796,14.534,14.5993,218.990005,33434550
06-06-2016,14.5333,14.7267,14.3633,14.712,220.679993,33742620
07-06-2016,14.816,15.6293,14.768,15.4893,232.339996,93203595
08-06-2016,15.5867,16.0563,15.507,15.7013,235.520004,89579925
09-06-2016,15.6653,15.6887,15.1373,15.2907,229.360001,67381125
10-06-2016,15.1593,15.198,14.5614,14.586,218.789993,90399045
13-06-2016,14.6333,15.0513,14.5107,14.5247,217.869995,62895330
14-06-2016,14.592,14.8133,14.1687,14.3307,214.960007,53702505
15-06-2016,14.4633,14.7933,14.342,14.5133,217.699997,43627830
16-06-2016,14.4947,14.536,14.2333,14.5287,217.929993,36603885
17-06-2016,14.5207,14.666,14.3,14.3647,215.470001,46689300
20-06-2016,14.6333,14.9167,14.5487,14.6467,219.699997,53332065
21-06-2016,14.712,14.8379,14.5873,14.6407,219.610001,67935075
22-06-2016,13.298,13.73,13.05,13.1107,196.660004,356136210
23-06-2016,13.046,13.17,12.8087,13.0933,196.399994,151961220
24-06-2016,12.67,13.008,12.6487,12.8767,193.149994,105397740
27-06-2016,12.724,13.254,12.5247,13.2367,198.550003,108304845
28-06-2016,13.4593,13.6033,13.294,13.4527,201.789993,93186330
29-06-2016,13.6753,14.1187,13.5333,14.0127,210.190002,89923620
30-06-2016,14.198,14.2333,13.9347,14.152,212.279999,72646665
01-07-2016,13.7427,14.5493,13.7333,14.4333,216.5,80999265
05-07-2016,13.982,14.3029,13.8667,14.2653,213.979996,77630175
06-07-2016,14,14.3487,13.9333,14.296,214.440002,73797825
07-07-2016,14.2067,14.5413,14.2007,14.396,215.940002,54180330
08-07-2016,14.52,14.654,14.3,14.452,216.779999,61121775
11-07-2016,14.664,15.1187,14.634,14.9853,224.779999,81447345
12-07-2016,14.94,15.1667,14.8813,14.9767,224.649994,68642475
13-07-2016,15.0333,15.0393,14.686,14.8353,222.529999,53505930
14-07-2016,14.8747,14.996,14.7367,14.7687,221.529999,40137510
15-07-2016,14.8347,14.85,14.6427,14.6933,220.399994,33513705
18-07-2016,14.6427,15.1393,14.5533,15.0833,226.25,51180825
19-07-2016,15,15.2733,14.9833,15.0173,225.259995,46725975
20-07-2016,15.098,15.32,15,15.224,228.360001,38527470
21-07-2016,15.0667,15.1898,14.6067,14.7,220.5,66429765
22-07-2016,14.7993,14.9667,14.592,14.818,222.270004,38695380
25-07-2016,14.818,15.426,14.7581,15.334,230.009995,67360245
26-07-2016,15.1793,15.3333,15.02,15.3007,229.509995,51450630
27-07-2016,15.2893,15.5573,15.128,15.2327,228.490005,43335105
28-07-2016,15.1967,15.384,15.1067,15.374,230.610001,36285885
29-07-2016,15.38,15.6853,15.3493,15.6527,234.789993,46062195
01-08-2016,15.7,15.7753,15.292,15.334,230.009995,60244260
02-08-2016,15.2913,15.3247,14.76,15.1467,227.199997,59016480
03-08-2016,15.158,15.3133,14.9473,15.0527,225.789993,58316385
04-08-2016,15.046,15.3907,14.8033,15.374,230.610001,62204955
05-08-2016,15.3333,15.4667,15.16,15.3353,230.029999,48078225
08-08-2016,15.2,15.3067,15.0727,15.0773,226.160004,33953760
09-08-2016,15.1213,15.4358,15.11,15.272,229.080002,33117495
10-08-2016,15.216,15.3247,14.9747,15.0433,225.649994,35074515
11-08-2016,15.078,15.1713,14.894,14.994,224.910004,28214040
12-08-2016,15.0273,15.11,14.936,15.0407,225.610001,27203100
15-08-2016,15.068,15.3,14.9953,15.0393,225.589996,30514920
16-08-2016,15.0327,15.146,14.894,14.9073,223.610001,34007205
17-08-2016,14.9553,14.9887,14.8533,14.8827,223.240005,26806905
18-08-2016,14.9213,15.044,14.8193,14.9007,223.509995,25717005
19-08-2016,14.9027,15.0113,14.8353,15,225,24892950
22-08-2016,14.9447,15.0073,14.8453,14.862,222.929993,30982395
23-08-2016,14.9547,15.2327,14.8533,14.9893,224.839996,71766270
24-08-2016,15.1367,15.1433,14.8147,14.8413,222.619995,38560395
25-08-2016,14.874,14.92,14.718,14.7307,220.960007,26437785
26-08-2016,14.8093,14.857,14.588,14.666,219.990005,33584880
29-08-2016,14.6767,14.6933,14.3333,14.3467,215.199997,48995010
30-08-2016,14.4073,14.4073,14.0347,14.0893,211.339996,47532930
31-08-2016,14.0287,14.1733,13.91,14.134,212.009995,49148220
01-09-2016,13.934,14.0733,13.3667,13.3847,200.770004,119147070
02-09-2016,13.4887,13.5467,13.08,13.1853,197.779999,89661195
06-09-2016,13.268,13.55,13.2667,13.522,202.830002,65858580
07-09-2016,13.7,13.7665,13.3807,13.4473,201.710007,54613845
08-09-2016,13.3033,13.326,13.0907,13.1573,197.360001,50669190
09-09-2016,13.2727,13.328,12.9133,12.9647,194.470001,56354880
12-09-2016,13,13.4246,12.94,13.22,198.300003,55727415
13-09-2016,13.1373,13.2327,12.8967,13.07,196.050003,53840685
14-09-2016,13.05,13.195,12.9904,13.094,196.410004,33888465
15-09-2016,13.0993,13.5013,13.0933,13.3613,200.419998,46276725
16-09-2016,13.3613,13.7133,13.2667,13.6933,205.399994,46617120
19-09-2016,13.8,13.962,13.6667,13.756,206.339996,34492470
20-09-2016,13.79,13.85,13.594,13.6427,204.639999,36157320
21-09-2016,13.758,13.8,13.4373,13.6813,205.220001,39502545
22-09-2016,13.76,13.8187,13.5333,13.762,206.429993,35743530
23-09-2016,13.7327,14.012,13.7113,13.83,207.449997,43578435
26-09-2016,13.7667,14.0667,13.7667,13.9327,208.990005,35915370
27-09-2016,13.9767,13.9988,13.6406,13.7207,205.809998,50597700
28-09-2016,13.834,13.8833,13.684,13.7513,206.270004,31325610
29-09-2016,13.7067,13.822,13.372,13.38,200.699997,40905435
30-09-2016,13.4807,13.6653,13.3033,13.602,204.029999,38794095
03-10-2016,14.1533,14.3779,13.8833,14.2467,213.699997,89998380
04-10-2016,14.2067,14.2213,13.9213,14.094,211.410004,53122215
05-10-2016,14.1493,14.21,13.8747,13.8973,208.460007,28163010
06-10-2016,13.4973,13.614,13.3473,13.4,201,70551030
07-10-2016,13.4,13.4213,13.0533,13.1073,196.610001,52395270
10-10-2016,13.4233,13.6093,13.3107,13.3967,200.949997,49744455
11-10-2016,13.4567,13.48,13.2207,13.34,200.100006,34926330
12-10-2016,13.3967,13.592,13.3613,13.434,201.509995,29560335
13-10-2016,13.3667,13.393,13.1367,13.3493,200.240005,37431195
14-10-2016,13.3773,13.4287,13.0867,13.1007,196.509995,64047750
17-10-2016,13.1367,13.226,12.8,12.9307,193.960007,68311200
18-10-2016,13.066,13.298,12.884,13.2733,199.100006,85207125
19-10-2016,13.316,13.7773,13.204,13.5707,203.559998,104867745
20-10-2016,13.4747,13.5333,13.1367,13.2733,199.100006,76093155
21-10-2016,13.24,13.438,13.1607,13.3393,200.089996,44151030
24-10-2016,13.4,13.5963,13.35,13.5173,202.759995,41273430
25-10-2016,13.5267,13.646,13.4133,13.4893,202.339996,36675210
26-10-2016,13.4,13.546,13.34,13.4827,202.240005,84492615
27-10-2016,14.0893,14.2467,13.4433,13.6007,204.009995,196406160
28-10-2016,13.6,13.688,13.322,13.3313,199.970001,64202115
31-10-2016,13.4993,13.4993,13.054,13.182,197.729996,70384095
01-11-2016,13.2027,13.2333,12.5403,12.7193,190.789993,105900540
02-11-2016,12.67,12.8463,12.5003,12.5347,188.020004,63800730
03-11-2016,12.6,12.7647,12.4693,12.4947,187.419998,39795345
04-11-2016,12.6,12.8973,12.3973,12.704,190.559998,77190645
07-11-2016,12.906,12.9527,12.67,12.8807,193.210007,58051680
08-11-2016,12.9193,13.166,12.7507,12.996,194.940002,49013700
09-11-2016,12.4583,12.8,12.2633,12.6707,190.059998,122595975
10-11-2016,12.7367,12.774,12.028,12.3567,185.350006,101255115
11-11-2016,12.2827,12.592,12.2,12.5707,188.559998,59827560
14-11-2016,12.5333,12.55,11.8793,12.0967,181.449997,98283075
15-11-2016,12.1853,12.4287,12.1367,12.2513,183.770004,58530270
16-11-2016,12.1767,12.3153,12.0807,12.262,183.929993,51516555
17-11-2016,12.2327,12.6327,12.1407,12.5773,188.660004,73306005
18-11-2016,12.71,12.8667,12.3333,12.3347,185.020004,78155205
21-11-2016,12.336,12.5927,12.294,12.3013,184.520004,65415645
22-11-2016,12.3893,12.7647,12.2473,12.7447,191.169998,84050415
23-11-2016,12.7073,13.0429,12.6,12.876,193.139999,73378395
25-11-2016,12.9093,13.1491,12.9093,13.11,196.649994,35491470
28-11-2016,13.032,13.29,12.97,13.0747,196.119995,67937730
29-11-2016,13.0373,13.1153,12.6333,12.638,189.570007,66588840
30-11-2016,12.7333,12.7927,12.5,12.6267,189.399994,53206560
01-12-2016,12.55,12.5687,12.0667,12.1253,181.880005,76896015
02-12-2016,12.192,12.3253,12,12.098,181.470001,60634860
05-12-2016,12.1673,12.5927,12.1673,12.4533,186.800003,61083585
06-12-2016,12.368,12.4387,12.1788,12.39,185.850006,50874330
07-12-2016,12.41,12.8933,12.3333,12.8767,193.149994,81927765
08-12-2016,12.8033,12.8333,12.636,12.8193,192.289993,47912220
09-12-2016,12.7247,12.9224,12.7207,12.812,192.179993,40837575
12-12-2016,12.8533,12.9613,12.736,12.8287,192.429993,36583140
13-12-2016,12.8787,13.4187,12.8667,13.21,198.149994,102358260
14-12-2016,13.2493,13.5333,13.1173,13.246,198.690002,62263905
15-12-2016,13.2273,13.3827,13.1593,13.172,197.580002,48293505
16-12-2016,13.2053,13.506,13.1733,13.4993,202.490005,56953335
19-12-2016,13.4993,13.63,13.3227,13.5153,202.729996,52321065
20-12-2016,13.5367,13.9333,13.5,13.9193,208.789993,70336065
21-12-2016,13.8967,14.1487,13.8273,13.8467,207.699997,78114330
22-12-2016,13.8813,13.9993,13.7667,13.8967,208.449997,46666620
23-12-2016,13.8667,14.23,13.8473,14.2227,213.339996,70056960
27-12-2016,14.3253,14.8167,14.2947,14.6353,219.529999,88735980
28-12-2016,14.7687,14.92,14.48,14.6493,219.740005,56736840
29-12-2016,14.5707,14.6133,14.2748,14.312,214.679993,60674520
30-12-2016,14.42,14.5,14.112,14.246,213.690002,69639300
03-01-2017,14.324,14.6887,14.064,14.466,216.990005,88848810
04-01-2017,14.3167,15.2,14.2873,15.1327,226.990005,168202065
05-01-2017,15.0947,15.1653,14.7967,15.1167,226.75,88675425
06-01-2017,15.1287,15.354,15.03,15.2673,229.009995,82918395
09-01-2017,15.2647,15.4613,15.2,15.4187,231.279999,59692260
10-01-2017,15.4667,15.4667,15.126,15.3247,229.869995,54899325
11-01-2017,15.2713,15.332,15.112,15.3153,229.729996,54762375
12-01-2017,15.2707,15.38,15.0387,15.306,229.589996,56853435
